id_solicitud,fecha_solicitud,cedula_ciudadania,nombre,apellido,edad,ingresos_anuales,puntaje_crediticio,historial_pagos,deuda_actual,antiguedad_laboral,estado_civil,numero_dependientes,tipo_empleo,solicitud_credito,inicio_mes,inicio_semana
RA-2022011215,2022-01-12,153110618,Dayana,Ramírez,66,105354.92,711,Regular,2802.21,5,Viudo,0,Desempleado,1.0,2022-01-01,2022-01-10
RA-2022011214,2022-01-12,639890586,Angie,Ruiz,66,170229.15,816,Malo,45692.58,3,Viudo,5,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011213,2022-01-12,428531385,Alejandra,Reyes,29,16167.06,490,Malo,31816.16,28,Viudo,1,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011212,2022-01-12,816492419,Carmen,Moreno,74,19703.56,413,Bueno,29292.96,35,Soltero,1,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011211,2022-01-12,199033911,Enrique,Polo,25,248226.54,482,Regular,10268.58,10,Viudo,0,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011209,2022-01-12,874848279,Marcela,Marín,30,139614.06,814,Regular,11477.94,31,Soltero,4,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011206,2022-01-12,328940268,Milena,Hernández,47,216911.04,338,Malo,8407.86,2,Divorciado,0,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011207,2022-01-12,545509776,Andrea,Ramírez,55,230130.4,629,Regular,14337.73,4,Divorciado,2,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011205,2022-01-12,984691075,María,Ávila,27,36694.47,461,Bueno,44403.0,25,Casado,4,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011204,2022-01-12,663921816,Luz,Rivera,22,245096.26,439,Regular,26237.7,32,Soltero,0,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011203,2022-01-12,900624340,Elena,Vargas,58,183504.33,591,Regular,38492.91,3,Divorciado,5,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011202,2022-01-12,993525825,Andrés,Mejía,41,122526.24,621,Bueno,8020.45,39,Divorciado,4,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011201,2022-01-12,356525687,Antonio,Melo,71,198567.98,627,Bueno,15022.29,40,Soltero,5,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011208,2022-01-12,093993598,María,Narváez,51,85344.26,601,Malo,9063.34,15,Soltero,0,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011308,2022-01-13,479623601,Misael,Márquez,61,146682.23,520,Regular,22603.76,28,Viudo,2,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011313,2022-01-13,257192447,Cristina,Giraldo,43,126998.85,376,Regular,7414.93,6,Divorciado,0,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011312,2022-01-13,990674971,Sandra,Córdoba,71,166344.65,303,Malo,35974.89,36,Viudo,3,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011311,2022-01-13,916383414,Hernán,Galeano,23,146635.22,352,Bueno,40218.43,27,Viudo,5,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011309,2022-01-13,195124505,Carlos,Rodríguez,61,213105.16,449,Malo,47201.3,6,Viudo,1,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011307,2022-01-13,906495257,Lucía,Domínguez,41,190962.37,738,Regular,41370.68,1,Casado,5,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011310,2022-01-13,121162822,María,González,35,133237.34,511,Regular,11188.88,37,Divorciado,1,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011305,2022-01-13,426355917,Iván,Bravo,33,201956.08,766,Malo,11751.72,6,Casado,3,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011301,2022-01-13,844527342,Carolina,Correa,26,218024.6,544,Regular,9114.56,33,Soltero,2,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011302,2022-01-13,398589825,Carlos,Osorio,53,74941.13,554,Bueno,27454.17,39,Soltero,3,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011306,2022-01-13,324363496,Fabio,León,80,51346.76,329,Regular,13380.06,36,Casado,3,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011304,2022-01-13,409403636,Laura,Méndez,41,222262.79,541,Bueno,38210.41,28,Divorciado,3,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011303,2022-01-13,618170969,Esteban,Guzmán,61,110216.65,674,Bueno,40178.6,37,Casado,5,Temporal,1.0,2022-01-01,2022-01-10
RA-2022011425,2022-01-14,266086508,Alexandra,Pineda,64,192084.14,542,Bueno,25428.49,29,Divorciado,4,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011424,2022-01-14,209823464,Angie,Velasco,67,238343.39,352,Malo,49129.78,8,Viudo,1,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011423,2022-01-14,626551133,Juan,Velasco,50,114899.18,803,Regular,23998.26,7,Viudo,0,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011414,2022-01-14,413182261,Viviana,Palacios,51,147282.16,372,Malo,21925.22,39,Soltero,0,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011421,2022-01-14,698646390,Esperanza,Mosquera,18,117276.01,808,Malo,45547.01,29,Soltero,2,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011420,2022-01-14,284296673,Marta,Rivera,48,87053.7,510,Malo,17182.96,5,Viudo,3,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011419,2022-01-14,716935106,Miriam,Rodríguez,25,149337.71,685,Bueno,1964.42,18,Soltero,2,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011418,2022-01-14,056520835,Luz,Orozco,62,213969.89,576,Malo,32957.83,28,Soltero,5,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011417,2022-01-14,306999141,Luz,Camacho,77,114511.8,784,Malo,21286.88,32,Viudo,1,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011416,2022-01-14,873636862,Fabio,Vera,18,121825.94,733,Regular,14765.99,7,Divorciado,5,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011415,2022-01-14,131576116,Moisés,Rodríguez,46,215925.67,656,Malo,9463.06,33,Divorciado,2,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011422,2022-01-14,584611331,Felipe,Muñoz,62,122566.77,589,Malo,8386.42,13,Viudo,4,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011413,2022-01-14,194983631,Rocío,Arteaga,19,97393.59,429,Regular,6789.97,10,Divorciado,5,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011411,2022-01-14,127413900,Alexis,Díaz,34,73334.39,702,Malo,31667.56,28,Soltero,4,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011401,2022-01-14,014545162,María,Flórez,68,72317.66,751,Regular,37804.02,17,Casado,4,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011412,2022-01-14,285287934,Andrés,Mejía,53,216270.24,723,Malo,43983.55,13,Divorciado,4,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011403,2022-01-14,934279668,Mauricio,Montoya,23,165070.93,662,Malo,29312.32,35,Viudo,0,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011404,2022-01-14,296550191,Luis,Andrade,54,204302.96,664,Bueno,44228.25,16,Divorciado,0,Temporal,1.0,2022-01-01,2022-01-10
RA-2022011405,2022-01-14,146790028,Liliana,Moreno,56,113244.58,788,Regular,24163.96,15,Viudo,3,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011402,2022-01-14,486620148,Laura,Sánchez,19,108364.84,387,Regular,9790.8,2,Divorciado,3,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011407,2022-01-14,395075488,Clara,Arias,80,149459.74,493,Regular,21268.43,18,Divorciado,2,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011408,2022-01-14,834211109,Juan,Muñoz,57,232429.82,435,Malo,30740.11,21,Viudo,1,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011409,2022-01-14,770307182,Iván,Bolívar,53,121399.63,683,Bueno,9402.35,20,Soltero,5,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011410,2022-01-14,631898478,Luz,Carrillo,61,25642.36,422,Malo,28608.54,0,Soltero,2,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011406,2022-01-14,257265666,Armando,Giraldo,23,74841.19,740,Regular,899.46,24,Divorciado,0,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011510,2022-01-15,951475804,Yulieth,Rincón,48,158635.3,695,Malo,6254.06,17,Divorciado,4,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011516,2022-01-15,486195859,Sergio,Velasco,21,139772.62,814,Malo,21643.88,3,Divorciado,1,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011514,2022-01-15,869294124,José,Rodríguez,64,213683.48,767,Malo,14472.48,13,Casado,3,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011513,2022-01-15,771370025,Leonor,Córdoba,24,151152.13,419,Malo,13420.36,30,Soltero,5,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011512,2022-01-15,229234183,Adrián,Durán,59,117278.68,765,Bueno,36622.93,39,Casado,0,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011511,2022-01-15,331728531,Hugo,Caballero,47,41607.62,823,Malo,26968.7,2,Casado,4,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011509,2022-01-15,340091490,Mónica,Gutiérrez,20,169587.95,430,Regular,2669.51,3,Viudo,0,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011515,2022-01-15,059954031,Gloria,Sánchez,78,214005.5,641,Regular,43721.67,6,Soltero,0,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011507,2022-01-15,323193523,Francisco,Aguirre,41,74482.81,737,Regular,13116.74,3,Divorciado,2,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011506,2022-01-15,124923346,Jorge,Meza,24,104428.76,828,Regular,28979.65,2,Casado,5,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011505,2022-01-15,876793968,Fernando,Moreno,75,100723.51,549,Malo,12479.98,7,Casado,3,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011504,2022-01-15,446092601,Giovanni,Mejía,73,59585.75,702,Bueno,19890.37,32,Soltero,1,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011503,2022-01-15,169021101,Wilson,Ramírez,49,43315.47,723,Regular,11675.92,36,Divorciado,1,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011502,2022-01-15,963426261,Fabián,Romero,43,34179.33,517,Malo,6073.74,14,Casado,0,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011508,2022-01-15,834030629,Aldemar,Fernández,28,95490.22,355,Malo,30094.81,19,Soltero,5,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011501,2022-01-15,851089150,Enrique,Vásquez,61,177636.98,316,Regular,26515.75,19,Viudo,0,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011615,2022-01-16,693225528,Juan,Rodríguez,56,170469.87,699,Regular,6040.42,13,Viudo,5,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011614,2022-01-16,573547682,Luz,Guevara,46,128960.13,780,Regular,7603.64,3,Soltero,2,Fijo,1.0,2022-01-01,2022-01-10
RA-2022011613,2022-01-16,032199020,Jairo,Ramírez,64,245368.0,826,Malo,5337.33,12,Casado,0,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011612,2022-01-16,019404637,Wilson,Castaño,41,172663.29,819,Bueno,17951.98,4,Divorciado,3,Autonomo,1.0,2022-01-01,2022-01-10
RA-2022011611,2022-01-16,970304961,Luis,Ospina,55,153935.34,490,Regular,14718.46,2,Casado,0,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011610,2022-01-16,730863433,Rubén,Zapata,53,224395.59,486,Malo,31151.08,37,Casado,1,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011609,2022-01-16,974378155,Yeison,Acevedo,80,64950.92,633,Bueno,3104.37,24,Viudo,2,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011608,2022-01-16,111937392,Fernando,Ortega,45,187409.86,639,Malo,45313.65,16,Viudo,4,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011607,2022-01-16,242671534,Luis,Palacios,32,168361.43,716,Malo,29254.44,10,Casado,0,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011606,2022-01-16,491663969,Angélica,Erazo,32,103070.46,844,Regular,49527.09,19,Viudo,0,Temporal,0.0,2022-01-01,2022-01-10
RA-2022011605,2022-01-16,827124683,Miguel,Bonilla,36,21147.12,368,Bueno,19488.1,33,Viudo,5,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011604,2022-01-16,706291781,Luz,Vargas,21,150163.05,531,Malo,48129.89,35,Casado,3,Desempleado,0.0,2022-01-01,2022-01-10
RA-2022011603,2022-01-16,236234705,Edwin,Miranda,36,120162.42,641,Bueno,31783.37,17,Divorciado,3,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011602,2022-01-16,443078754,Leidy,Serna,70,191725.83,320,Regular,15606.27,6,Viudo,4,Autonomo,0.0,2022-01-01,2022-01-10
RA-2022011601,2022-01-16,608351244,Humberto,Vásquez,48,98433.65,564,Bueno,28468.54,4,Soltero,4,Fijo,0.0,2022-01-01,2022-01-10
RA-2022011717,2022-01-17,099190212,Luis,González,77,101604.05,328,Bueno,42928.78,17,Casado,4,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011716,2022-01-17,479569759,Enrique,Chacón,20,35104.67,761,Bueno,12895.61,33,Divorciado,5,Temporal,1.0,2022-01-01,2022-01-17
RA-2022011715,2022-01-17,589465789,Elmer,Morales,23,19293.85,840,Regular,90.91,8,Casado,2,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011714,2022-01-17,783712842,Carlos,González,22,238634.72,476,Regular,11202.16,12,Soltero,3,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011713,2022-01-17,395523897,Gloria,Camargo,80,100819.58,682,Bueno,40555.32,6,Soltero,2,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011712,2022-01-17,085255990,Andrés,Jaramillo,38,46670.76,300,Regular,21007.58,7,Soltero,4,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011711,2022-01-17,129114508,Álvaro,Castañeda,21,232431.23,392,Regular,11200.55,16,Casado,0,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011710,2022-01-17,152566629,Valentina,Bedoya,60,124996.53,601,Regular,4444.45,30,Soltero,2,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011702,2022-01-17,784766383,Jesús,Marín,46,199497.8,756,Regular,49365.66,12,Soltero,2,Autonomo,1.0,2022-01-01,2022-01-17
RA-2022011708,2022-01-17,987576776,Nubia,Ortiz,44,204165.33,310,Malo,34080.94,11,Viudo,4,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011707,2022-01-17,382539703,Eduardo,Vargas,36,23001.7,359,Bueno,21203.51,5,Viudo,3,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011706,2022-01-17,882563848,Rosa,Medina,76,41081.03,727,Malo,27018.72,19,Soltero,0,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011705,2022-01-17,569974638,Miguel,Romero,59,208847.56,579,Bueno,31608.99,12,Soltero,1,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011704,2022-01-17,532234943,Yesid,Cuéllar,27,128109.82,773,Malo,28561.22,20,Soltero,4,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011703,2022-01-17,130977088,Guillermo,Cardozo,62,127205.06,460,Malo,23960.62,13,Casado,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011701,2022-01-17,736864391,Marcela,Correa,42,216094.49,426,Regular,1078.8,39,Casado,1,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011709,2022-01-17,179327988,Eugenio,Pérez,23,213779.52,551,Regular,23747.25,2,Soltero,0,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011812,2022-01-18,962353100,Flor,Álvarez,53,65870.36,788,Bueno,33464.21,24,Casado,3,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011813,2022-01-18,189212844,Elena,Estrada,65,75709.1,350,Bueno,13560.59,38,Viudo,2,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011814,2022-01-18,464871767,Paulina,Giraldo,41,228016.6,737,Bueno,8421.47,8,Viudo,4,Temporal,1.0,2022-01-01,2022-01-17
RA-2022011817,2022-01-18,542761406,Carlos,Castaño,29,98880.11,351,Regular,40235.37,37,Divorciado,3,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011818,2022-01-18,856320352,Juliana,Villamizar,18,187152.27,784,Bueno,47837.52,8,Divorciado,4,Desempleado,1.0,2022-01-01,2022-01-17
RA-2022011816,2022-01-18,972642116,Liliana,Díaz,64,144150.03,564,Regular,37989.44,25,Soltero,5,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011811,2022-01-18,793628754,Mercedes,Díaz,49,248439.99,320,Bueno,39462.13,39,Casado,5,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011815,2022-01-18,954749911,Astrid,Ortiz,19,234441.29,573,Bueno,24956.05,1,Soltero,1,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011810,2022-01-18,299960679,Fabio,Correa,24,101997.52,315,Malo,42789.95,8,Casado,1,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011803,2022-01-18,301561813,Ángela,Ballesteros,77,23408.56,390,Bueno,49870.13,26,Viudo,0,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011808,2022-01-18,875792661,Pablo,Orozco,21,122698.37,564,Malo,15724.48,37,Divorciado,2,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011807,2022-01-18,389497809,Néstor,Niño,48,141483.4,755,Bueno,23073.57,0,Casado,5,Autonomo,1.0,2022-01-01,2022-01-17
RA-2022011806,2022-01-18,224535804,Leonardo,Montoya,61,161401.81,575,Malo,27893.77,3,Casado,2,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011805,2022-01-18,167952997,Juan,Perdomo,21,160913.92,388,Bueno,25874.46,8,Casado,5,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011804,2022-01-18,341810296,Lorena,López,18,210220.09,788,Bueno,30358.71,16,Soltero,4,Fijo,1.0,2022-01-01,2022-01-17
RA-2022011802,2022-01-18,598054214,Carlos,Lara,54,160159.98,681,Malo,7836.69,34,Divorciado,0,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011801,2022-01-18,983708831,Luis,Camacho,71,81293.22,541,Malo,17799.32,10,Divorciado,1,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011809,2022-01-18,706459312,Cristina,Henao,70,91085.77,646,Bueno,17746.1,22,Divorciado,4,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011917,2022-01-19,695897174,Edison,Murillo,57,17318.13,488,Bueno,48897.58,10,Viudo,2,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011916,2022-01-19,933826431,Andrés,Quintero,61,65716.83,749,Regular,2523.9,1,Divorciado,2,Desempleado,1.0,2022-01-01,2022-01-17
RA-2022011915,2022-01-19,175664851,Gerardo,Cuéllar,63,95243.4,440,Regular,41935.86,22,Soltero,0,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011914,2022-01-19,690218221,Rafael,Mejía,32,147843.78,330,Bueno,44681.14,23,Soltero,0,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011913,2022-01-19,208301139,Candelaria,Garzón,58,21200.4,566,Bueno,18528.61,16,Viudo,3,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011912,2022-01-19,533886006,María,Pinzón,77,245968.43,486,Regular,9673.67,20,Soltero,3,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011911,2022-01-19,120719310,María,Hernández,66,181516.85,642,Bueno,14283.53,32,Casado,3,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011909,2022-01-19,534782831,Humberto,Duque,28,78799.46,632,Malo,13191.29,0,Divorciado,3,Fijo,0.0,2022-01-01,2022-01-17
RA-2022011910,2022-01-19,052193976,Luz,Rodríguez,61,58179.87,636,Bueno,27744.03,18,Viudo,3,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011907,2022-01-19,955945386,María,Pineda,54,71876.06,408,Bueno,9897.6,13,Casado,3,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011906,2022-01-19,698454933,Carlos,Muñoz,36,111350.11,728,Regular,19076.38,7,Viudo,2,Fijo,1.0,2022-01-01,2022-01-17
RA-2022011905,2022-01-19,730441124,Ruby,Méndez,60,191916.46,594,Regular,4765.88,35,Divorciado,3,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011904,2022-01-19,906390068,Claudia,Díaz,40,210859.77,534,Regular,27403.87,16,Viudo,4,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011903,2022-01-19,286752725,Myriam,Pinto,27,106738.42,628,Bueno,11519.03,15,Casado,3,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022011902,2022-01-19,278916882,Luis,Suárez,21,168806.49,477,Regular,6325.91,20,Divorciado,1,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022011901,2022-01-19,494624179,Carmen,Camacho,41,181736.9,373,Bueno,27740.2,30,Divorciado,2,Temporal,0.0,2022-01-01,2022-01-17
RA-2022011908,2022-01-19,728762119,María,Calderón,48,94492.04,399,Bueno,5549.18,19,Soltero,3,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012015,2022-01-20,477503267,José,Rodríguez,56,79085.06,631,Malo,15919.65,24,Viudo,4,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012016,2022-01-20,496926738,Leidy,Bedoya,48,235521.07,426,Bueno,38706.78,37,Divorciado,0,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022012017,2022-01-20,486368915,Marlene,Guzmán,35,52033.89,660,Malo,1329.02,26,Casado,0,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012018,2022-01-20,141794996,Diana,López,59,222129.57,430,Bueno,18488.7,37,Viudo,1,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012022,2022-01-20,732258183,Néstor,Becerra,59,111290.86,635,Regular,27572.84,36,Casado,4,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012020,2022-01-20,461681813,Lady,Cuéllar,61,206973.04,510,Bueno,20836.26,21,Divorciado,5,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012021,2022-01-20,429824220,Lina,Castillo,62,20369.93,569,Bueno,34242.55,40,Soltero,4,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012023,2022-01-20,347799794,Francia,Corredor,60,114562.24,356,Regular,41170.93,5,Casado,3,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012014,2022-01-20,971669017,Doris,Ceballos,68,151551.14,744,Malo,42427.86,23,Viudo,1,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012019,2022-01-20,619876220,Yina,Jiménez,47,245890.8,450,Bueno,31558.19,4,Viudo,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012013,2022-01-20,238976699,Freddy,Galindo,57,183586.32,376,Regular,13940.23,18,Casado,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012005,2022-01-20,568048898,Luz,Hurtado,61,161881.47,417,Bueno,10454.02,25,Viudo,4,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012011,2022-01-20,880850326,Cristian,Ruiz,41,145732.86,495,Malo,36237.71,4,Casado,3,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022012001,2022-01-20,876031464,César,Durán,29,120589.69,355,Regular,43401.06,23,Divorciado,0,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022012002,2022-01-20,726606951,Michael,Valencia,20,125548.9,416,Bueno,23662.16,29,Soltero,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012003,2022-01-20,027181852,Valentina,Hernández,23,187426.7,670,Regular,33991.92,4,Soltero,3,Autonomo,1.0,2022-01-01,2022-01-17
RA-2022012004,2022-01-20,742493520,Aura,Vélez,18,45724.15,365,Bueno,10903.64,30,Soltero,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012012,2022-01-20,158471305,Alberto,Rodríguez,75,29144.94,413,Bueno,43416.6,19,Viudo,4,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012006,2022-01-20,441224286,César,Martínez,29,178447.47,534,Regular,23668.78,1,Viudo,2,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012007,2022-01-20,855377778,Jairo,Cárdenas,57,48583.93,330,Regular,44262.04,6,Casado,1,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012008,2022-01-20,366615326,Maicol,Ospina,75,106432.27,826,Malo,45391.02,17,Casado,5,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012009,2022-01-20,939859191,Doris,Guzmán,74,91841.41,533,Regular,31113.3,24,Casado,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012010,2022-01-20,796686228,Paula,Chávez,48,134264.81,659,Malo,33247.99,9,Viudo,0,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012111,2022-01-21,888430018,David,Contreras,73,208596.98,363,Regular,16658.1,21,Divorciado,2,Autonomo,0.0,2022-01-01,2022-01-17
RA-2022012110,2022-01-21,693320994,Carolina,Vallejo,56,156015.55,312,Regular,25025.66,36,Divorciado,0,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012109,2022-01-21,066513370,José,Chávez,38,227550.12,778,Malo,27874.68,29,Casado,5,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022012107,2022-01-21,299206042,Yeimy,Pérez,56,77087.68,692,Regular,26788.55,25,Divorciado,3,Autonomo,1.0,2022-01-01,2022-01-17
RA-2022012106,2022-01-21,119695502,Augusto,Martínez,73,220657.96,799,Regular,34827.24,35,Divorciado,0,Desempleado,1.0,2022-01-01,2022-01-17
RA-2022012108,2022-01-21,978207519,Ángel,Rodríguez,45,55532.65,692,Bueno,45825.63,40,Viudo,2,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012104,2022-01-21,502544012,Nancy,Villa,58,197799.01,376,Malo,13770.36,37,Viudo,5,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012103,2022-01-21,209357320,Antonio,Ardila,39,164512.0,791,Bueno,12898.1,19,Viudo,2,Desempleado,1.0,2022-01-01,2022-01-17
RA-2022012102,2022-01-21,202185884,Mirian,Ávila,77,22311.49,329,Malo,20442.8,0,Soltero,5,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012101,2022-01-21,436731210,Gloria,Acevedo,73,158379.98,732,Malo,35439.99,18,Divorciado,2,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012105,2022-01-21,003656410,Rosalba,Álvarez,32,117267.03,522,Malo,34512.01,11,Divorciado,2,Fijo,0.0,2022-01-01,2022-01-17
RA-2022012212,2022-01-22,067518831,Francisco,Castrillón,60,174979.35,390,Regular,30042.18,10,Viudo,1,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022012221,2022-01-22,039048281,Leandro,Naranjo,28,174883.16,765,Bueno,29784.18,16,Divorciado,0,Temporal,1.0,2022-01-01,2022-01-17
RA-2022012219,2022-01-22,706828453,Campo,Camacho,60,41248.62,587,Bueno,23408.88,40,Soltero,1,Temporal,0.0,2022-01-01,2022-01-17
RA-2022012218,2022-01-22,557426622,Beatriz,Suárez,34,30187.96,600,Malo,38808.66,39,Casado,2,Desempleado,0.0,2022-01-01,2022-01-17
RA-2022012217,2022-01-22,696941292,Martha,Ramírez,65,147599.05,399,Bueno,19020.93,37,Viudo,4,Temporal,0.0,2022-01-01,2022-01-17
