CLIENTE_ID,NOMBRE,GENERO,EDAD,CIUDAD,FRECUENCIA_COMPRA,PRIMERA_COMPRA,ULTIMA_COMPRA,TIEMPO_CLIENTE_MESES,DIAS_ULTIMA_COMPRA
1234,Paola Carmen Ardila,M,66,Barranquilla,8,2023-01-04,2025-06-13,29,2
1235,Jhon Carvajal Martínez,M,31,Tunja,16,2023-01-18,2025-06-14,29,1
1236,Miguel González,F,62,Barranquilla,17,2023-01-13,2025-06-13,29,2
1237,Nathalia Estrada,M,30,Barranquilla,6,2023-01-02,2025-06-12,29,3
1238,Roberto Eduardo Jiménez,F,66,Bucaramanga,17,2023-01-04,2025-06-11,29,4
1239,Mary Hernández Maldonado,F,79,Cali,11,2023-01-01,2025-06-06,29,9
1240,Alexis Daza López,F,37,Tunja,1,2023-01-04,2025-06-08,29,7
1241,Alberto Wilson Silva,M,43,Bogotá,17,2023-01-06,2025-05-29,29,17
1242,Edilberto Alfredo Caicedo,F,79,Cartagena,11,2023-01-13,2025-06-12,29,3
1243,Patricia Milena Sánchez González,F,71,Cali,9,2023-01-04,2025-06-14,29,1
1244,María Arango Cabrera,F,26,Cali,5,2023-01-11,2025-06-06,29,9
1245,Sandra Hernández,M,66,Villavicencio,17,2023-01-08,2025-06-15,29,0
1246,Fabián Nelson Nieto,M,41,Cartagena,19,2023-01-02,2025-06-14,29,1
1247,Dario Salazar Leal,M,76,Cali,9,2023-01-12,2025-06-05,29,10
1248,Gladys Uribe,M,56,Medellín,11,2023-01-08,2025-05-14,29,32
1249,Iván Medina,M,63,Bogotá,11,2023-01-01,2025-06-14,29,1
1250,Gilberto Luis Silva Valencia,M,30,Cali,14,2023-01-13,2025-06-02,29,13
1251,Irma Claudia López,M,62,Bogotá,8,2023-01-22,2025-06-12,29,3
1252,Aura Gamboa Rodríguez,M,61,Bucaramanga,12,2023-01-11,2025-06-11,29,4
1253,Luis Luis Garzón,F,25,Barranquilla,13,2023-01-15,2025-06-14,29,1
1254,Santiago Ángel Rosero,M,29,Tunja,16,2023-01-03,2025-06-13,29,2
1255,Natalia Cárdenas,M,50,Bucaramanga,7,2023-01-03,2025-06-03,29,12
1256,Jhoana Arias Rosero,F,45,Bogotá,5,2023-01-07,2025-06-05,29,10
1257,Gabriel Moreno Osorio,M,25,Cali,14,2023-01-28,2025-06-08,29,7
1258,Dario Luis Palacios,F,40,Cartagena,13,2023-01-07,2025-06-12,29,3
1259,Omar Omar Oviedo Cifuentes,M,64,Bogotá,17,2023-01-04,2025-06-01,29,14
1260,Elsy Carmen Mendoza,F,64,Cali,18,2023-01-23,2025-05-18,29,28
1261,Andrés Ruiz Lozano,F,35,Cúcuta,4,2023-01-01,2025-06-12,29,3
1262,Andrés Burbano Rodríguez,M,47,Villavicencio,4,2023-01-17,2025-06-08,29,7
1263,Cecilia Luz Gómez Peña,M,35,Medellín,19,2023-01-03,2025-06-14,29,1
1264,Daniel Bernal,F,64,Medellín,8,2023-01-11,2025-06-15,29,0
1265,Jesús Alonso Romero González,M,37,Ibagué,1,2023-01-09,2025-06-07,29,8
1266,Elisa González,F,29,Ibagué,19,2023-01-10,2025-06-12,29,3
1267,Jesús Alexander Herrera,M,32,Bucaramanga,7,2023-01-20,2025-06-02,29,13
1268,Adolfo Esteban Quintero Gaviria,M,19,Villavicencio,9,2023-01-25,2025-05-29,29,17
1269,Paulina Alejandra Ortiz Cuéllar,F,27,Tunja,19,2023-01-10,2025-06-15,29,0
1270,Yina Guerra,M,28,Medellín,10,2023-01-13,2025-06-12,29,3
1271,Jesús Alfonso Castaño,F,31,Ibagué,19,2023-01-13,2025-05-31,29,15
1272,Pilar Eugenia Correa,M,71,Villavicencio,7,2023-01-02,2025-05-16,29,30
1273,Gloria Rodríguez Manrique,M,45,Barranquilla,6,2023-01-07,2025-06-13,29,2
1274,Lorena Rodríguez Espitia,M,44,Tunja,2,2023-01-07,2025-06-15,29,0
1275,María Ballesteros Rodríguez,F,46,Bogotá,3,2023-01-08,2025-06-13,29,2
1276,Nancy Melissa Mora Franco,F,33,Villavicencio,8,2023-01-29,2025-06-08,29,7
1277,Sonia Yaneth Gaitán,M,19,Cartagena,9,2023-01-08,2025-05-19,29,27
1278,Enrique López Mosquera,F,79,Ibagué,3,2023-01-09,2025-06-03,29,12
1279,Edilberto Eduardo García Daza,M,60,Bogotá,13,2023-01-02,2025-05-24,29,22
1280,Marcela Agudelo,F,32,Bogotá,5,2023-01-26,2025-06-14,29,1
1281,Paola Danna Mena,F,38,Ibagué,17,2023-01-07,2025-06-13,29,2
1282,José Murcia,M,48,Cúcuta,6,2023-01-09,2025-06-07,29,8
1283,Edilma Duque Velásquez,M,45,Cúcuta,11,2023-01-18,2025-06-15,29,0
1284,Luz Flor González,F,35,Medellín,3,2023-01-01,2025-06-14,29,1
1285,Vicente Nilson Ortega,M,62,Ibagué,9,2023-01-22,2025-06-11,29,4
1286,Alfonso Escobar Londoño,F,70,Ibagué,12,2023-01-11,2025-06-10,29,5
1287,Carlos Pinzón Restrepo,F,51,Medellín,3,2023-01-20,2025-05-27,29,19
1288,Augusto Sergio Blanco Cárdenas,F,20,Medellín,12,2023-01-07,2025-06-14,29,1
1289,Alejandra Granados,M,32,Bucaramanga,8,2023-01-09,2025-06-11,29,4
1290,Johanna Edith Rodríguez,F,28,Tunja,4,2023-01-10,2025-06-11,29,4
1291,Luz Castellanos Sánchez,M,77,Cali,7,2023-01-02,2025-05-24,29,22
1292,Edith Jiménez,F,51,Medellín,5,2023-01-03,2025-06-09,29,6
1293,Israel Carlos González Pérez,F,24,Cali,5,2023-01-01,2025-06-02,29,13
1294,Dary Flórez Rojas,M,73,Cartagena,1,2023-01-15,2025-06-12,29,3
1295,Margarita Sonia Rodríguez Páez,F,64,Tunja,19,2023-01-06,2025-06-12,29,3
1296,Eduardo Fabián Parra,F,46,Tunja,18,2023-01-17,2025-06-14,29,1
1297,María Gamboa,M,45,Villavicencio,11,2023-01-06,2025-04-27,29,49
1298,Inés Tatiana Bonilla,M,64,Bucaramanga,11,2023-01-09,2025-06-14,29,1
1299,William Valencia Quintero,M,66,Cúcuta,6,2023-01-24,2025-06-15,29,0
1300,Alfonso Albeiro Arias,F,22,Tunja,2,2023-01-06,2025-06-11,29,4
1301,José Esteban Guzmán,F,65,Villavicencio,12,2023-01-10,2025-06-09,29,6
1302,Liliana Arévalo,M,55,Cartagena,4,2023-01-10,2025-06-10,29,5
1303,Julieth Martínez,M,66,Ibagué,18,2023-01-02,2025-06-09,29,6
1304,Guillermo Daniel Calderón González,F,22,Villavicencio,3,2023-01-04,2025-06-15,29,0
1305,Leonel Álvaro Rivera,M,28,Tunja,4,2023-01-05,2025-06-14,29,1
1306,Jhon Camacho Gómez,M,43,Cúcuta,14,2023-01-06,2025-06-15,29,0
1307,Sandra Luz Ortega,M,71,Medellín,10,2023-01-01,2025-06-05,29,10
1308,Guillermo López,F,68,Medellín,6,2023-01-02,2025-06-09,29,6
1309,Manuel Javier Cano Muñoz,M,76,Villavicencio,15,2023-01-05,2025-06-12,29,3
1310,Alfredo Rodolfo Hernández Galvis,F,70,Barranquilla,10,2023-01-02,2025-06-10,29,5
1311,Ángel Jiménez Pérez,F,54,Cúcuta,5,2023-01-12,2025-06-14,29,1
1312,Fernanda Contreras,F,59,Ibagué,5,2023-01-04,2025-06-12,29,3
1313,Alejandro Sandoval,M,52,Barranquilla,6,2023-01-06,2025-05-20,29,26
1314,Luis Carlos Hernández Rivera,F,21,Cúcuta,9,2023-01-24,2025-06-15,29,0
1315,María Luz Hernández Camacho,M,66,Bucaramanga,13,2023-01-03,2025-06-11,29,4
1316,Felipe Rojas,M,76,Ibagué,17,2023-01-05,2025-06-11,29,4
1317,Fernando Hugo Ardila Alzate,F,62,Cúcuta,16,2023-01-02,2025-06-06,29,9
1318,Pedro Luis Vargas Beltrán,F,39,Cúcuta,5,2023-01-11,2025-06-09,29,6
1319,Diana Elena Rodríguez,M,54,Medellín,17,2023-01-14,2025-06-15,29,0
1320,Víctor Alberto López,F,30,Bucaramanga,13,2023-01-03,2025-06-08,29,7
1321,Luis Sánchez Parra,M,39,Cúcuta,19,2023-01-17,2025-06-15,29,0
1322,Mauricio Mora Parra,F,20,Bucaramanga,2,2023-01-16,2025-05-23,29,23
1323,Orlando Martínez Gómez,M,49,Cartagena,19,2023-02-18,2025-06-14,28,1
1324,Ana Liliana Peña Medina,M,75,Bucaramanga,14,2023-01-03,2025-06-14,29,1
1325,Julián Rodríguez Castro,M,61,Cali,12,2023-01-10,2025-06-08,29,7
1326,Myriam Eugenia Guerra Moreno,M,28,Ibagué,4,2023-01-03,2025-05-24,29,22
1327,Jhon Augusto Ramírez Peña,M,68,Medellín,3,2023-01-01,2025-06-14,29,1
1328,Rubiela Karen Rojas Rivas,M,30,Medellín,2,2023-01-04,2025-06-08,29,7
1329,Gilberto Luis Gutiérrez,F,28,Medellín,19,2023-01-04,2025-06-06,29,9
1330,Juan Vanegas,M,78,Medellín,3,2023-01-01,2025-06-11,29,4
1331,Alberto Harold Quintero,F,77,Cúcuta,8,2023-01-13,2025-06-01,29,14
1332,Adriana Peña Rodríguez,M,39,Medellín,19,2023-01-08,2025-06-13,29,2
1333,Iván Bejarano,M,54,Bucaramanga,8,2023-01-10,2025-06-09,29,6
1334,Mireya Inés Fernández,M,45,Cali,17,2023-01-04,2025-06-08,29,7
1335,Brandon Reyes Patiño,F,54,Villavicencio,19,2023-01-07,2025-06-03,29,12
1336,Marina Marta Estrada,M,44,Bogotá,2,2023-01-03,2025-05-31,29,15
1337,Martha Alexandra Pacheco Martínez,F,28,Tunja,13,2023-01-04,2025-06-15,29,0
1338,Alberto López,F,64,Villavicencio,11,2023-01-02,2025-06-03,29,12
1339,Eugenia Patricia Gallego,F,56,Villavicencio,5,2023-01-01,2025-06-15,29,0
1340,Francisco Stiven Cantillo Martínez,F,34,Bucaramanga,9,2023-01-20,2025-05-12,29,34
1341,Jorge Moreno Carvajal,F,63,Medellín,12,2023-01-09,2025-06-12,29,3
1342,Andrés Jairo Páez,M,23,Cúcuta,19,2023-01-02,2025-06-06,29,9
1343,Patricia Galeano Martínez,F,36,Bucaramanga,16,2023-01-07,2025-06-06,29,9
1344,Vanessa Restrepo,F,61,Cúcuta,6,2023-01-15,2025-06-07,29,8
1345,Alexander Juan Ruiz,F,72,Bogotá,4,2023-01-12,2025-06-07,29,8
1346,Karina Valencia,M,55,Cartagena,1,2023-01-18,2025-06-11,29,4
1347,Luis Diego López,F,79,Tunja,15,2023-01-04,2025-06-11,29,4
1348,José Ospina,M,44,Cartagena,19,2023-02-04,2025-06-10,28,5
1349,David Jorge Vargas,M,67,Bucaramanga,19,2023-01-07,2025-04-29,29,47
1350,David Leonardo González,F,70,Medellín,18,2023-01-03,2025-06-11,29,4
1351,Oswaldo Meneses Córdoba,M,45,Tunja,15,2023-01-08,2025-06-12,29,3
1352,María León,F,64,Villavicencio,7,2023-01-06,2025-06-11,29,4
1353,Rocío Lucero Murillo,M,62,Barranquilla,16,2023-01-04,2025-06-13,29,2
1354,Sonia Cifuentes,F,26,Cali,13,2023-01-04,2025-06-10,29,5
1355,Juan Andrés Quintero García,M,34,Ibagué,17,2023-01-05,2025-06-13,29,2
1356,Antonio Ernesto Sarmiento,F,50,Barranquilla,8,2023-01-15,2025-06-10,29,5
1357,Rafael Correa Delgado,M,36,Medellín,6,2023-01-05,2025-06-12,29,3
1358,José Martínez Ramírez,M,20,Bucaramanga,5,2023-01-02,2025-06-14,29,1
1359,Arturo Arturo Guzmán,M,30,Villavicencio,14,2023-01-03,2025-06-15,29,0
1360,Uriel Ernesto Restrepo,M,78,Bucaramanga,16,2023-01-04,2025-06-12,29,3
1361,Nelson Kevin López,F,67,Medellín,11,2023-01-02,2025-06-12,29,3
1362,Luz Bustamante López,F,20,Cartagena,10,2023-01-06,2025-06-10,29,5
1363,Mariela Lucía Villa García,F,59,Tunja,16,2023-01-02,2025-06-15,29,0
1364,Fernando Luis Miranda,F,29,Barranquilla,9,2023-01-02,2025-06-10,29,5
1365,Elkin Luis Reyes,M,41,Cúcuta,15,2023-01-15,2025-06-11,29,4
1366,Estefanía Castillo,M,52,Villavicencio,18,2023-01-03,2025-06-12,29,3
1367,Roberto Flórez Sánchez,F,25,Tunja,17,2023-01-04,2025-06-14,29,1
1368,Laura Fernanda Maldonado,M,57,Tunja,7,2023-01-04,2025-06-11,29,4
1369,Sonia Meza Burbano,M,20,Villavicencio,4,2023-01-06,2025-05-27,29,19
1370,Germán Manuel Marín,M,42,Bogotá,1,2023-01-16,2025-05-31,29,15
1371,Jaime Bermúdez,M,32,Tunja,13,2023-01-30,2025-06-06,29,9
1372,Isabel Estela Villa Carmona,F,57,Cartagena,5,2023-01-07,2025-06-05,29,10
1373,Cecilia Beatriz Ballesteros Córdoba,F,77,Bogotá,9,2023-01-01,2025-06-09,29,6
1374,Helena Gómez Rivera,F,18,Cali,3,2023-01-12,2025-05-25,29,21
1375,Gustavo Muñoz,M,19,Cartagena,8,2023-01-06,2025-06-01,29,14
1376,Brian Ernesto Martínez,M,40,Cartagena,2,2023-01-06,2025-06-11,29,4
1377,Jhon Javier Ocampo Rangel,F,63,Bucaramanga,4,2023-01-13,2025-06-03,29,12
1378,Wilmer Castaño,M,47,Bucaramanga,6,2023-01-05,2025-05-18,29,28
1379,María Mónica Gil Rodríguez,M,28,Bogotá,8,2023-01-02,2025-05-30,29,16
1380,Manuela Luz Flórez Montes,F,20,Cali,13,2023-01-13,2025-06-15,29,0
1381,Yamile Rosa Rentería Martínez,F,62,Cali,2,2023-01-03,2025-06-04,29,11
1382,Isabel Navarro Monsalve,M,62,Tunja,19,2023-01-11,2025-06-03,29,12
1383,Julián Perea Morales,F,76,Cúcuta,16,2023-01-07,2025-06-13,29,2
1384,Edith Teresa Mora Jaimes,F,19,Medellín,17,2023-01-09,2025-06-05,29,10
1385,Cristian Muñoz Camacho,F,72,Cali,10,2023-01-01,2025-06-05,29,10
1386,Fernanda Anaya Martínez,F,77,Bogotá,6,2023-01-21,2025-05-23,29,23
1387,Patricia Franco Osorio,F,77,Medellín,2,2023-01-04,2025-06-11,29,4
1388,Camila María Niño Espinosa,M,43,Villavicencio,15,2023-01-04,2025-06-01,29,14
1389,Juan Antonio Hernández Martínez,F,48,Barranquilla,2,2023-01-03,2025-06-13,29,2
1390,María Yina Mejía Velásquez,M,56,Cúcuta,8,2023-01-08,2025-06-05,29,10
1391,Jorge Elías Ríos García,F,40,Cúcuta,7,2023-01-02,2025-06-14,29,1
1392,Steven Ramón Rincón,M,70,Ibagué,1,2023-01-09,2025-05-27,29,19
1393,Gladis Patricia Torres,M,34,Bucaramanga,13,2023-01-03,2025-05-31,29,15
1394,Andrés Suárez,M,38,Cali,19,2023-01-01,2025-05-21,29,25
1395,Lucía Ana Ríos Córdoba,M,74,Bucaramanga,17,2023-01-17,2025-06-11,29,4
1396,William Loaiza,M,72,Cartagena,10,2023-01-16,2025-06-15,29,0
1397,Cristina María Arias Álvarez,F,27,Bucaramanga,8,2023-01-03,2025-06-12,29,3
1398,Tatiana Beatriz Rincón,F,71,Tunja,18,2023-01-04,2025-06-07,29,8
1399,Fabio Rodríguez,F,31,Tunja,14,2023-01-02,2025-06-14,29,1
1400,David Bustamante,M,69,Medellín,15,2023-01-03,2025-06-11,29,4
1401,Alonso Buitrago,F,39,Bogotá,4,2023-01-09,2025-06-13,29,2
1402,Alba Moreno Restrepo,M,30,Cali,8,2023-01-03,2025-06-15,29,0
1403,Alberto Reyes,F,35,Cali,14,2023-01-11,2025-06-05,29,10
1404,Freddy Portilla,F,51,Tunja,2,2023-01-28,2025-06-05,29,10
1405,Fabián Ruiz,M,28,Bogotá,12,2023-01-07,2025-05-14,29,32
1406,Martha Rosario Sánchez Hoyos,M,66,Medellín,17,2023-01-02,2025-06-03,29,12
1407,Stella Ana Benítez Angulo,M,75,Cartagena,18,2023-01-08,2025-06-09,29,6
1408,Martha Caro,F,49,Ibagué,6,2023-01-03,2025-05-17,29,29
1409,José Wilson Vargas Rubio,M,34,Cúcuta,18,2023-01-10,2025-06-09,29,6
1410,Daniel Edwin Castro Cárdenas,M,25,Ibagué,6,2023-01-06,2025-06-12,29,3
1411,María Gómez,F,22,Tunja,11,2023-01-05,2025-06-13,29,2
1412,Enrique Camargo Pérez,M,74,Ibagué,11,2023-01-03,2025-06-15,29,0
1413,Diana Carrillo López,M,36,Cúcuta,2,2023-01-03,2025-06-05,29,10
1414,Leandro Martínez Hernández,F,61,Cartagena,4,2023-01-16,2025-06-09,29,6
1415,Jennifer Virginia Chávez,M,35,Barranquilla,19,2023-01-11,2025-05-29,29,17
1416,Rubén Vega,M,30,Villavicencio,17,2023-01-27,2025-05-24,29,22
1417,Sandra María Forero Pérez,F,23,Medellín,12,2023-01-04,2025-06-11,29,4
1418,Fernanda Patricia Villegas,M,68,Bucaramanga,17,2023-01-03,2025-06-01,29,14
1419,María Hernández,M,75,Cúcuta,1,2023-01-07,2025-06-13,29,2
1420,Mabel Vásquez,M,77,Medellín,10,2023-01-05,2025-06-08,29,7
1421,Dario Arango Pérez,M,64,Cartagena,11,2023-01-02,2025-06-11,29,4
1422,César Bernal,M,30,Tunja,1,2023-01-08,2025-06-04,29,11
1423,Nelly Bedoya Barragán,F,41,Ibagué,11,2023-01-14,2025-06-12,29,3
1424,Juan Leandro Zapata,F,34,Villavicencio,15,2023-01-04,2025-05-27,29,19
1425,Alexander Morales Granados,F,42,Cartagena,9,2023-01-01,2025-06-09,29,6
1426,Tatiana Liliana Flórez,F,38,Bogotá,19,2023-01-07,2025-06-14,29,1
1427,Wilson Córdoba,F,36,Barranquilla,5,2023-01-28,2025-06-15,29,0
1428,Yaneth Alejandra Contreras López,M,59,Cúcuta,5,2023-01-08,2025-06-14,29,1
1429,Pablo Mora Espinosa,F,71,Tunja,7,2023-01-20,2025-05-30,29,16
1430,Alba Libia López Cárdenas,F,45,Bogotá,9,2023-01-04,2025-06-10,29,5
1431,Andrés Alberto Molina,M,52,Bogotá,16,2023-01-05,2025-06-14,29,1
1432,Ángel Pérez,F,35,Barranquilla,14,2023-01-17,2025-06-12,29,3
1433,Santiago Alberto Valderrama,F,52,Cartagena,9,2023-01-01,2025-06-12,29,3
1434,Luz Medina,M,77,Barranquilla,9,2023-01-01,2025-05-28,29,18
1435,Emiro Carlos Puentes,F,30,Cali,5,2023-01-02,2025-06-04,29,11
1436,Paola Ortiz,F,30,Cartagena,2,2023-01-20,2025-06-14,29,1
1437,Jesús Sierra Molina,M,33,Cartagena,9,2023-01-28,2025-06-08,29,7
1438,Daniela Gómez Silva,M,55,Bucaramanga,1,2023-01-05,2025-06-15,29,0
1439,Diego Víctor Vera Gamboa,M,53,Medellín,13,2023-01-03,2025-06-14,29,1
1440,Jesús Alberto Osorio,F,62,Bogotá,9,2023-01-04,2025-06-03,29,12
1441,Manuel Gutiérrez Gil,F,41,Ibagué,7,2023-01-06,2025-06-11,29,4
1442,Rafael Barrios Serna,F,53,Cúcuta,3,2023-01-09,2025-05-27,29,19
1443,Katerine María Cruz,F,45,Cali,12,2023-01-12,2025-06-15,29,0
1444,Melissa Mesa,M,61,Cali,8,2023-01-07,2025-05-29,29,17
1445,Dario Jaider Mendoza Muñoz,F,71,Cúcuta,1,2023-01-06,2025-06-15,29,0
1446,Raquel Sandra Mora González,M,53,Villavicencio,11,2023-01-02,2025-05-29,29,17
1447,Lucía Fanny González,M,52,Barranquilla,17,2023-01-01,2025-05-31,29,15
1448,Henry Alexander Galeano Acosta,F,71,Villavicencio,10,2023-01-08,2025-05-23,29,23
1449,Diana Hilda Cortés,F,70,Villavicencio,15,2023-01-01,2025-06-12,29,3
1450,Diego Corredor,F,70,Bucaramanga,14,2023-01-03,2025-05-27,29,19
1451,Victoria Vanegas,M,30,Medellín,6,2023-01-18,2025-06-07,29,8
1452,Cecilia Mayra Soto Hernández,F,41,Cúcuta,17,2023-01-01,2025-06-08,29,7
1453,Alexander Jesús Forero Hernández,F,53,Bogotá,10,2023-01-19,2025-06-10,29,5
1454,Fidel Sierra,M,52,Cúcuta,3,2023-01-20,2025-06-14,29,1
1455,Ana Lina Galvis,F,64,Bogotá,17,2023-01-06,2025-06-09,29,6
1456,María Maritza Méndez,F,29,Ibagué,11,2023-01-04,2025-06-13,29,2
1457,Luz María Rojas Hoyos,F,42,Medellín,6,2023-01-02,2025-06-12,29,3
1458,Rigoberto Orozco Rodríguez,F,18,Bucaramanga,16,2023-01-10,2025-06-10,29,5
1459,Andrés Ortiz Anaya,M,64,Tunja,8,2023-01-02,2025-06-07,29,8
1460,Jesús Carlos Gil,F,45,Cúcuta,12,2023-01-02,2025-05-21,29,25
1461,Patricia García Acevedo,F,44,Tunja,10,2023-01-08,2025-06-07,29,8
1462,Diana Gómez,M,76,Cúcuta,9,2023-01-18,2025-06-10,29,5
1463,Luz Paola Correa,M,51,Cúcuta,6,2023-01-01,2025-04-26,29,50
1464,Nancy Patricia Vargas,F,24,Cartagena,1,2023-01-19,2025-06-10,29,5
1465,Ana Ortiz,F,72,Medellín,7,2023-01-04,2025-06-07,29,8
1466,Alfredo Ángel Zapata Quintero,M,69,Cúcuta,12,2023-01-17,2025-06-15,29,0
1467,Sebastián Molina,F,33,Bogotá,11,2023-01-02,2025-06-09,29,6
1468,Lorena Rocío Martínez Ortiz,F,70,Bucaramanga,13,2023-01-12,2025-06-11,29,4
1469,Gregorio Fernando Guevara Cáceres,F,24,Cali,15,2023-01-07,2025-06-01,29,14
1470,Fernando Guevara Camargo,M,68,Tunja,11,2023-01-02,2025-06-03,29,12
1471,Enrique Luis Suárez,M,25,Ibagué,8,2023-01-19,2025-06-13,29,2
1472,Andrés Jorge Sánchez,F,62,Bucaramanga,4,2023-01-03,2025-06-10,29,5
1473,José Enrique Sánchez Mosquera,M,57,Medellín,9,2023-01-06,2025-06-08,29,7
1474,Edgar Jhon Muñoz Chávez,F,46,Cúcuta,2,2023-01-19,2025-06-15,29,0
1475,Cristian José Arias Zapata,M,45,Medellín,15,2023-01-10,2025-06-08,29,7
1476,Alejandro Albeiro Forero Reyes,M,77,Barranquilla,12,2023-01-05,2025-06-06,29,9
1477,Jhon Bedoya,F,43,Cúcuta,8,2023-01-05,2025-06-13,29,2
1478,Óscar Castro Pérez,M,26,Tunja,5,2023-01-01,2025-06-14,29,1
1479,Santiago Yeison Vega,F,73,Cúcuta,18,2023-01-29,2025-05-30,29,16
1480,Carlos Vergara,M,28,Villavicencio,9,2023-02-03,2025-06-13,28,2
1481,Marcos Sandoval Bedoya,M,34,Medellín,12,2023-01-08,2025-05-23,29,23
1482,Laura Jiménez,F,24,Cúcuta,10,2023-01-05,2025-06-07,29,8
1483,Ariel Jiménez,M,76,Cartagena,19,2023-01-12,2025-06-05,29,10
1484,Lina Lida Rueda,M,28,Bucaramanga,8,2023-01-04,2025-06-12,29,3
1485,Josué José Gallego Uribe,F,57,Barranquilla,15,2023-01-27,2025-06-06,29,9
1486,Karina Angulo,F,48,Bucaramanga,11,2023-01-01,2025-06-14,29,1
1487,Enrique Naranjo Rodríguez,M,60,Cali,17,2023-01-03,2025-05-28,29,18
1488,David Ardila González,F,64,Medellín,6,2023-01-08,2025-06-14,29,1
1489,María Gloria Mosquera Vargas,F,41,Villavicencio,15,2023-01-09,2025-06-06,29,9
1490,Rubén David Pineda Niño,M,48,Medellín,14,2023-01-14,2025-06-10,29,5
1491,John Cáceres,F,67,Villavicencio,17,2023-01-01,2025-05-27,29,19
1492,Daniel Villa Jiménez,M,67,Villavicencio,9,2023-01-10,2025-06-15,29,0
1493,Patricia Lady Cabrera,F,28,Barranquilla,1,2023-01-07,2025-06-15,29,0
1494,Jaider Ernesto Muñoz Rentería,F,67,Bucaramanga,2,2023-01-10,2025-06-12,29,3
1495,Guillermo Andrés Guzmán Márquez,F,32,Bucaramanga,14,2023-01-06,2025-06-05,29,10
1496,Vanesa Patricia Ruiz,F,22,Cali,6,2023-01-04,2025-06-09,29,6
1497,Jhon Ricardo Trujillo,F,79,Barranquilla,18,2023-01-05,2025-06-09,29,6
1498,Andrea Yuly Rivera,F,31,Medellín,14,2023-01-10,2025-06-09,29,6
1499,Stiven Augusto Riascos Rodríguez,M,30,Cali,3,2023-01-04,2025-05-23,29,23
1500,Marcela Luz Ortiz Sánchez,F,47,Cartagena,8,2023-01-06,2025-06-11,29,4
1501,Adriana Gómez López,M,61,Barranquilla,11,2023-01-02,2025-06-08,29,7
1502,Luisa Suárez Díaz,M,61,Cali,17,2023-01-03,2025-06-15,29,0
1503,William César Fonseca,M,65,Tunja,13,2023-01-03,2025-05-19,29,27
1504,María Rosa González,M,67,Cali,12,2023-01-01,2025-05-26,29,20
1505,Edgar Ruiz Rojas,M,23,Medellín,16,2023-01-20,2025-06-10,29,5
1506,María Sierra,M,21,Cali,16,2023-01-17,2025-06-06,29,9
1507,Stiven Muñoz,F,73,Ibagué,12,2023-01-03,2025-05-30,29,16
1508,Wilmer Bustamante Cárdenas,M,28,Ibagué,18,2023-01-03,2025-06-12,29,3
1509,Esperanza Esperanza Álvarez Giraldo,M,36,Tunja,6,2023-01-07,2025-06-10,29,5
1510,Hernando José Castrillón,F,71,Tunja,6,2023-01-15,2025-06-10,29,5
1511,Antonio Ochoa,F,21,Ibagué,19,2023-01-23,2025-06-11,29,4
1512,Magaly Martínez Reyes,M,46,Tunja,2,2023-01-08,2025-06-15,29,0
1513,Ángela Rosario Zapata,M,34,Tunja,11,2023-01-01,2025-06-06,29,9
1514,María Fernanda Granados,F,70,Bucaramanga,2,2023-01-01,2025-06-15,29,0
1515,Edith Vergara Ceballos,M,51,Bucaramanga,8,2023-01-23,2025-06-10,29,5
1516,Juan José Pérez Rivera,F,30,Cali,8,2023-01-19,2025-06-13,29,2
1517,Claudia Miriam Cardona,F,47,Ibagué,4,2023-01-11,2025-06-15,29,0
1518,Luisa Palacio,F,64,Medellín,1,2023-01-18,2025-06-13,29,2
1519,José Eduardo Ramírez,M,60,Ibagué,17,2023-01-03,2025-05-27,29,19
1520,Uriel Nicolás Guzmán,F,76,Ibagué,18,2023-01-04,2025-05-19,29,27
1521,Eduardo Alexander Monsalve Burbano,M,39,Cartagena,12,2023-01-05,2025-06-13,29,2
1522,Javier Hernando Rubio,M,26,Cartagena,10,2023-01-11,2025-06-08,29,7
1523,Leydi Agudelo Molina,M,53,Tunja,10,2023-01-02,2025-05-30,29,16
1524,Carlos Fernando Vargas,M,60,Bogotá,10,2023-01-07,2025-06-01,29,14
1525,José Estrada,F,77,Bucaramanga,2,2023-01-14,2025-06-10,29,5
1526,Yolanda Andrea Martínez Reyes,F,72,Villavicencio,16,2023-01-04,2025-06-03,29,12
1527,Cecilia López,F,44,Medellín,5,2023-01-01,2025-06-15,29,0
1528,Isabel Silvia Hoyos,M,44,Cartagena,3,2023-01-04,2025-06-02,29,13
1529,Kevin Guevara,M,61,Ibagué,13,2023-02-08,2025-06-07,28,8
1530,Luis Castañeda Carvajal,F,27,Ibagué,9,2023-01-13,2025-06-15,29,0
1531,Hernando Romero,F,71,Bogotá,2,2023-01-03,2025-04-14,29,62
1532,Sergio Ortega Sarmiento,M,68,Bogotá,7,2023-01-15,2025-06-13,29,2
1533,Deyanira María Pérez Padilla,M,66,Bucaramanga,3,2023-01-09,2025-05-26,29,20
1534,César Díaz Valencia,M,52,Cartagena,7,2023-01-28,2025-06-15,29,0
1535,Ana Paola Hernández Rico,F,44,Medellín,14,2023-01-04,2025-06-15,29,0
1536,Diego Germán Parra Guerrero,F,34,Medellín,13,2023-01-07,2025-06-06,29,9
1537,Elena Serrano Sandoval,M,69,Tunja,18,2023-01-05,2025-06-07,29,8
