cliente_id,nombre,edad,genero,ciudad,frecuencia_compra,ultima_compra
1628,Socorro Claudia Ayala,58,F,Puerto Caicedo,14,2025-01-09
1629,Rosalba Bravo,66,M,Espinal,18,2023-07-09
1630,Fernando Juan Moreno Velasco,37,F,Apía,17,2024-05-17
1631,Mauricio Rodríguez Romero,71,M,Santa Bárbara de Pinto,4,2024-06-10
1632,Katerine Teresa Sandoval Pérez,39,M,Guapotá,15,2024-02-18
1633,Lady Ramírez,45,F,Córdoba,11,2025-04-20
1634,Santiago Rodríguez,78,F,La Ceja,3,2023-08-27
1635,Jeison Prieto Díaz,57,F,San Felipe,3,2024-05-15
1636,John Jhon Osorio,66,M,Timbío,16,2024-06-12
1637,Jhoan Orlando Castaño Vergara,24,M,La Salina,5,2024-01-01
1638,Luis Diego Meza Rodríguez,18,M,Baranoa,10,2025-03-03
1639,Yasmín Buitrago,49,F,Durania,19,2023-12-21
1640,Octavio Cristian Escobar,30,M,Caicedonia,4,2025-01-26
1641,Cecilia Rosa Rojas,47,M,Puerto Colombia,19,2023-12-26
1642,Gladys Orozco,40,F,Briceño,11,2024-09-19
1643,Camila Vargas,68,M,El Carmen de Viboral,2,2023-10-11
1644,Andrés Enrique Sánchez Rivera,76,M,Chivatá,10,2025-02-26
1645,Manuel Martínez Rendón,73,F,Zapayán,11,2024-06-27
1646,Arturo Jaider Amaya Torres,36,M,San Juan de Betulia,16,2023-06-30
1647,Nelson Villamizar Quintero,79,F,La Unión,19,2025-01-24
1648,David Lozano,49,F,Aguadas,11,2024-03-12
1649,Simón Maldonado,47,F,Cerro de San Antonio,14,2024-12-20
1650,Beatriz Paola Alfonso,46,F,Briceño,2,2024-11-20
1651,Juan Hernández López,66,F,San Jerónimo,5,2023-12-16
1652,Luz Valencia,62,M,Viracachá,5,2024-08-21
1653,Manuel Carvajal Parra,46,M,Barranquilla,19,2024-11-12
1654,Lina Leonor Rivera Hernández,47,F,Florencia,12,2024-02-16
1655,Eugenia Sandra Cardozo Ríos,33,F,Vélez,18,2024-02-03
1656,Alicia Bedoya Acosta,57,M,Andalucía,4,2024-01-09
1657,Paola Arévalo Melo,36,F,Pupiales,17,2024-08-18
1658,María Deyanira Domínguez,35,F,Lejanías,10,2023-12-08
1659,María Benavides Pérez,18,F,Tarazá,6,2024-05-19
1660,Enrique Hurtado,31,M,Beltrán,14,2024-10-01
1661,Arley Andrés Ríos,68,M,Cimitarra,11,2023-06-09
1662,Eduardo Ardila Campo,64,F,Quebradanegra,11,2024-09-25
1663,Eduardo Javier Gómez,67,F,Soplaviento,18,2025-04-30
1664,Henry Edilberto Moreno,19,M,Taraira,18,2025-03-09
1665,Yolanda Díaz,71,M,Moniquirá,11,2023-08-07
1666,María Alba López Jiménez,45,F,San Gil,12,2025-01-30
1667,Lucía Bermúdez,66,F,Puracé,5,2024-08-02
1668,Gregorio Mora Márquez,67,M,El Banco,9,2023-08-18
1669,Adriana María Díaz Arroyo,47,M,Tona,9,2024-07-25
1670,Eder Gómez Acosta,55,M,Cumbitara,10,2023-11-22
1671,Harvey Sandoval González,68,F,Santa Lucía,19,2024-10-30
1672,Lidia Ortiz,21,M,Puerto Asís,1,2025-03-13
1673,Andrey Leonardo Martínez Sánchez,18,F,Santa María,7,2024-05-27
1674,Ever Óscar Morales,25,M,Charta,4,2024-04-15
1675,Fredy Arturo Delgado Moreno,46,M,Pinchote,1,2025-01-03
1676,Magaly Natalia Martínez,72,M,Cáchira,15,2025-04-17
1677,María Reyes,56,M,Buenavista,8,2023-11-26
1678,Luis Juan Melo Moreno,20,F,Nóvita,12,2023-11-01
1679,María Osorio,49,F,Tangua,18,2023-09-08
1680,María Bonilla Jiménez,27,M,San Jerónimo,15,2023-12-18
1681,Dario Andrés Loaiza Cárdenas,27,F,Santa Catalina,17,2025-05-24
1682,Óscar Díaz,36,M,Solano,14,2023-07-17
1683,Carmen Palacios Ocampo,63,M,Topaipí,14,2025-01-03
1684,Humberto Sebastián Escobar Hernández,51,M,Pisba,18,2024-04-20
1685,José Didier Rodríguez,77,M,Pulí,18,2024-09-05
1686,Carlos Padilla Montes,50,F,Santa Ana,16,2024-08-25
1687,Doris Valencia,40,M,Cerinza,1,2024-12-06
1688,Gloria Arango,72,M,La Uvita,11,2025-04-13
1689,Johana Maritza Ortiz,45,F,Anapoima,15,2024-05-06
1690,Fredy Gonzalo Burgos Vanegas,49,M,Iza,12,2023-07-11
1691,Andrea Serrano Garzón,67,M,Guapi,8,2023-11-18
1692,Gabriel López,24,M,Maceo,6,2025-03-28
1693,Eduardo Elkin Valencia Murcia,46,F,Somondoco,3,2024-12-29
1694,Elizabeth Emilce Ramos Fernández,25,M,Curumaní,13,2025-02-07
1695,Emilio Gómez Pérez,18,F,Puerto Rondón,13,2023-10-26
1696,Jeferson Fernando Rojas,74,M,Florencia,2,2023-07-17
1697,Pablo José Correa,72,M,Lorica,5,2024-10-25
1698,David Fernando Córdoba Escobar,20,F,La Salina,17,2025-01-03
1699,Olga Sánchez Saavedra,41,M,Santiago,6,2023-08-02
1700,Juan Angulo Cárdenas,40,M,Córdoba,2,2024-06-26
1701,Yaneth Mejía Arroyo,76,F,Pueblo Bello,4,2024-07-31
1702,María Ospina,78,F,Enciso,11,2024-08-25
1703,Mercedes Ortega,25,F,Anzoátegui,8,2024-05-18
1704,Johanna Alix Herrera,71,F,San Martín de Loba,12,2024-06-25
1705,Luz Mary Rodríguez,74,F,Iles,8,2024-11-16
1706,Juan Leonardo Niño,64,M,Castilla la Nueva,11,2024-02-29
1707,Rafael Henry Álvarez,54,F,Jericó,8,2024-11-30
1708,Lucía Aura Carmona,20,M,El Cairo,8,2023-10-21
1709,Nelly Esperanza Mendoza Rueda,68,M,Gutiérrez,17,2025-04-04
1710,Isabel Milena Camacho García,50,M,Piedras,16,2024-06-09
1711,Claudia Camargo Castaño,45,F,Buesaco,14,2023-11-26
1712,Andrés López Ramírez,64,F,Yacuanquer,11,2024-05-04
1713,Luz Sara Gutiérrez Acosta,25,M,Paratebueno,7,2025-05-19
1714,Gloria Angélica Meza Sánchez,51,F,Los Córdobas,16,2025-02-05
1715,Jessica Ramírez López,52,F,Policarpa,13,2024-10-10
1716,Jesús Wilson Rodríguez Ochoa,49,F,Puerto Gaitán,15,2025-03-17
1717,Marina Acosta Sánchez,41,F,Fresno,16,2023-12-13
1718,Fabián José Gómez Ardila,31,M,Albania,9,2023-09-11
1719,Alexandra Torres Alzate,49,M,La Guadalupe,3,2024-11-04
1720,Julia Castro,73,F,Roberto Payán,19,2025-01-21
1721,Enrique Carlos Mendoza,63,M,Miraflores,5,2024-10-19
1722,Luis Rosero Guerrero,60,F,Piendamó - Tunía,10,2024-04-13
1723,Andrea Clemencia Muñoz Miranda,33,F,Manizales,17,2024-02-09
1724,Edward Rincón,21,M,El Carmen de Chucurí,15,2023-10-23
1725,Carlos González Mena,69,M,Marinilla,8,2023-08-06
1726,Patricia Rodríguez Pérez,54,M,Jerusalén,15,2024-06-13
1727,Yuri Palacios,71,F,Curillo,14,2023-09-23
1728,María García,38,M,Trinidad,7,2024-05-10
1729,Héctor Adalberto Gutiérrez,31,F,Riofrío,12,2024-04-06
1730,Arturo Carlos Hernández Ramírez,48,M,Puerto Colombia,17,2024-08-28
1731,Marina Hurtado Castro,72,M,Viracachá,17,2023-11-07
1732,Laura Villa Correa,65,F,El Cocuy,10,2025-04-21
1733,Walter Carlos Ramírez,35,F,Hato,19,2024-04-09
1734,Verónica Parra González,24,F,Corozal,14,2023-08-11
1735,Mauricio Becerra,27,F,Salazar,11,2024-11-01
1736,Marleny Jiménez Zapata,24,F,Guamo,2,2024-06-20
1737,Esteban Castaño Jaimes,50,F,Iza,18,2024-07-02
1738,María Salamanca,40,F,Montebello,7,2024-02-27
1739,Lucía Lucía Ayala Álvarez,38,F,Nariño,12,2024-10-22
1740,Alberto Alberto Caballero,36,M,Jerusalén,2,2025-03-20
1741,Frank Carlos Camacho Zambrano,65,F,Puerto Tejada,18,2025-05-10
1742,Marcela Stella Londoño Quintero,78,F,San José de Pare,6,2025-02-14
1743,Dario Diego Andrade,36,M,Nariño,10,2025-05-21
1744,Domingo Gaitán Hernández,53,F,San José,15,2024-01-13
1745,Víctor Eduardo Lara,46,M,Olaya Herrera,5,2023-12-27
1746,David Jesús Cruz Ruiz,77,M,San Zenón,3,2024-06-04
1747,Paola Martínez,35,F,Sahagún,5,2024-11-06
1748,Fabio Bastidas,19,M,Piamonte,8,2023-11-22
1749,Fernando Edinson Palacio,18,F,San José del Guaviare,8,2023-07-14
1750,Ariel Trujillo Fajardo,64,M,Cubarral,8,2023-12-30
1751,Arturo Rentería,22,M,Florencia,12,2024-12-26
1752,Alejandra Ortiz,37,M,El Litoral del San Juan,8,2024-01-09
1753,Andrés Jhon Zapata,28,F,Mahates,11,2024-02-27
1754,Erika Daniela Martínez,59,F,Vélez,14,2025-02-01
1755,Luis Enrique Benítez Rojas,19,M,Sardinata,8,2024-04-17
1756,Alexis Mercado Contreras,20,M,Páez,10,2023-11-04
1757,Alexander Alzate Amaya,40,F,Zaragoza,7,2025-05-26
1758,Erick Rodríguez Torres,72,F,Urrao,17,2024-12-12
1759,Fidel Víctor Mejía,29,M,Tutazá,4,2025-03-26
1760,Edgar Blanco Vega,37,M,El Paujíl,13,2024-01-28
1761,Deyanira Mónica Forero,22,F,Medio Baudó,4,2024-01-11
1762,Andrés Villamizar Calderón,54,F,Convención,5,2024-10-02
1763,Santiago Héctor Pérez,55,F,Vigía del Fuerte,4,2024-12-10
1764,Patricia Magaly Vega Ávila,47,F,Santa Helena del Opón,18,2024-06-24
1765,Cecilia Guzmán Velásquez,26,F,El Rosario,6,2024-09-15
1766,Fernando Oviedo,51,M,Armenia,2,2023-06-26
1767,Leidy Rojas García,70,F,Montenegro,11,2025-04-26
1768,Marcela Guzmán,61,M,San Carlos,14,2024-05-13
1769,Inés Gutiérrez,52,F,Nunchía,5,2024-04-21
1770,Diego Mosquera,69,M,Corozal,6,2023-08-31
1771,Alberto Orlando Narváez Cardona,75,F,Distracción,10,2023-07-01
1772,María Marta Márquez Daza,39,F,Pore,8,2024-05-12
1773,Sonia Aguirre,61,M,Palmar de Varela,14,2025-01-15
1774,Sebastián Moreno Rivera,41,M,Margarita,3,2024-09-15
1775,Andrea María Bermúdez,34,F,Heliconia,12,2024-01-20
1776,Zulma Hoyos,27,F,Guasca,16,2024-07-13
1777,Nidia Karen Barbosa,47,F,Itagüí,17,2024-06-09
1778,José Correa,73,F,Confines,1,2024-05-31
1779,César Carlos Sepúlveda Salazar,76,F,Armenia,10,2023-10-03
1780,Rosa López,63,M,Valle de San José,10,2023-12-20
1781,Julio Carvajal,40,M,Cacahual,2,2023-07-14
1782,Cristina González,49,F,La Macarena,9,2023-11-13
1783,Fernando Becerra,34,M,Elías,13,2024-02-15
1784,David Burgos,67,M,Toribío,16,2023-06-22
1785,Pablo Camilo Martínez Mora,68,M,Hatonuevo,18,2025-05-19
1786,Gerson Miguel Cuéllar,34,F,Tamalameque,19,2024-09-19
1787,Claudia Lizeth Mejía,31,M,Belén de los Andaquíes,12,2023-10-26
1788,Álvaro Quiroz Palacio,26,F,Piedras,8,2024-01-11
1789,Elena Patricia Rincón,57,M,Sogamoso,17,2023-10-24
1790,Ramiro Fabio Polo,19,F,Balboa,15,2024-11-07
1791,Sonia Ana Silva,62,M,Villarrica,10,2023-06-22
1792,Karen Carrillo,42,F,Vigía del Fuerte,15,2025-01-26
1793,Amparo Franco Muñoz,56,F,San Cristóbal,15,2023-10-27
1794,Luis Diego Vargas Ortega,26,M,Retiro,7,2024-01-22
1795,Eduardo Padilla,71,F,San Rafael,13,2023-09-06
1796,Felipe Rodríguez Vargas,39,F,Puerto Rico,17,2023-07-05
1797,Maritza Vallejo,60,F,Turbo,9,2023-06-28
1798,Juan Giraldo Meneses,63,F,Firavitoba,8,2024-04-06
1799,Juan Mejía Sierra,21,F,El Guamo,18,2024-03-28
1800,Daniel Hurtado Betancur,43,F,Roberto Payán,13,2024-09-26
1801,Argemiro Salgado Guzmán,75,F,Güicán de la Sierra,16,2025-02-08
1802,Andrea Cárdenas López,46,F,Belén,9,2025-02-15
1803,Luis Cortés Morales,62,M,Palmas del Socorro,12,2025-02-05
1804,Alejandra Diana Hernández,51,M,Quibdó,12,2025-04-14
1805,Rosa Gómez,40,F,Montebello,6,2023-10-03
1806,Esteban Cortés,54,F,Venadillo,19,2023-10-07
1807,Eliecer Castrillón Barbosa,28,M,Pulí,7,2024-02-18
1808,Óscar Iván Mosquera Moreno,23,M,Pueblo Bello,3,2023-12-16
1809,David Sánchez Cano,35,M,Vianí,16,2024-12-10
1810,Carlos García Arias,38,F,Fundación,18,2024-09-15
1811,Maritza Andrea Saavedra,59,M,Taminango,16,2023-09-02
1812,Luisa Inés Romero Bermúdez,53,F,El Paujíl,7,2023-09-04
1813,José Alex Restrepo,58,F,Güepsa,4,2024-04-10
1814,Javier Castillo Valencia,55,M,Macanal,8,2025-03-04
1815,Diana Johana Gil,51,F,San Bernardo,13,2025-05-28
1816,Paola Rodríguez Rodríguez,34,F,Lenguazaque,13,2024-02-12
1817,Natalia García,54,F,Gómez Plata,17,2024-11-16
1818,María Ingrid Arrieta,42,F,Briceño,17,2023-06-14
1819,Aníbal Restrepo Quintero,55,M,Guachené,5,2024-12-29
1820,Antonio González,75,M,Río Quito,6,2025-01-23
1821,María Rosalba Agudelo Buitrago,29,F,La Playa,19,2024-09-24
1822,Alfonso Gómez,40,F,Mistrató,13,2023-12-17
1823,Nancy Ruiz,70,M,Nátaga,14,2023-10-16
1824,Jairo Velandia Bermúdez,59,F,Algarrobo,4,2025-03-21
1825,Luz Sánchez,39,M,Jericó,7,2024-08-01
1826,John Patiño Cuesta,38,F,Betulia,8,2024-02-08
1827,Juan Córdoba,44,F,Galapa,13,2024-03-29
1828,Estella Andrea Cardona Díaz,74,M,San Carlos,6,2024-02-11
1829,María Marín,48,M,Marinilla,6,2024-11-07
1830,Armando Jeison Herrera Moreno,23,M,Gamarra,3,2024-10-23
1831,Johana Luz Rojas,44,M,Fosca,3,2025-03-26
1832,Edwin José Castillo,57,F,El Peñón,13,2023-07-25
1833,Ernesto Carlos Castillo Espinosa,51,M,Apía,2,2023-06-28
1834,Olga Maritza Londoño Galindo,29,F,Turbaná,16,2024-10-07
1835,Diana Magda Salazar Gómez,62,M,San Eduardo,6,2025-02-13
1836,Alicia Isabel Ríos Londoño,74,M,La Mesa,8,2025-04-16
1837,Martha Lina Angarita,70,F,Puerto Asís,8,2023-09-17
1838,Viviana Cruz,24,M,Yavaraté,6,2023-10-21
1839,Nora Díaz Ardila,27,M,Chiquinquirá,14,2024-12-08
1840,Enrique Antonio Rodríguez Delgado,62,M,Morichal,3,2025-06-06
1841,Alexander Pabón González,34,M,Capitanejo,10,2023-09-20
1842,Johan Pacheco,43,F,Urrao,3,2024-02-15
1843,Daniel Daniel Gómez Rendón,38,F,Mapiripán,12,2024-09-29
1844,Elizabeth Consuelo Yepes Murillo,45,M,Tamalameque,17,2025-02-18
1845,Damaris Ligia Acosta,79,M,Becerril,5,2025-02-08
1846,Janeth Rubio Maldonado,75,M,Chía,9,2024-02-24
1847,Diana Alzate,63,F,Puerto Nare,7,2025-03-06
1848,Daniel Nicolás Saavedra Duarte,19,F,Cañasgordas,4,2023-07-30
1849,Jhon José Amaya,77,F,San José de la Montaña,13,2024-06-08
1850,Gloria Marina Flórez Vargas,71,F,Tibaná,13,2023-07-30
1851,Martha Pardo Álvarez,60,M,Argelia,10,2025-01-02
1852,Sandra Jiménez Hernández,18,M,Piamonte,18,2024-10-05
1853,Deyanira Mosquera,68,M,Tibú,17,2025-04-28
1854,Stiven Mejía,70,F,Policarpa,13,2024-06-05
1855,Leidy Ceballos Díaz,53,M,El Molino,17,2023-09-03
1856,Liliana Mariela Carvajal,68,F,Paz de Ariporo,4,2024-12-07
1857,Stella María Sarmiento,43,F,Santa Rosa de Viterbo,1,2024-06-20
1858,Guillermo Valencia Martínez,46,M,Nariño,1,2024-10-06
1859,Juan Méndez,38,M,Pamplonita,15,2023-09-22
1860,Luisa Patricia Gaviria,28,M,El Santuario,13,2024-02-23
1861,Clara Torres Fuentes,57,F,Palmar de Varela,17,2024-10-24
1862,Diego Obando Osorio,28,F,Totoró,8,2024-01-24
1863,Pedro Pardo Pinto,53,M,Cabuyaro,18,2024-07-26
1864,Dora Paola Burgos,66,M,Repelón,13,2024-01-22
1865,Nubia Carmenza Quiroga,76,F,Úmbita,14,2023-10-01
1866,Alejandro Alejandro Delgado Agudelo,56,M,Choachí,8,2024-01-28
1867,Henry Andrés Mosquera Morales,57,F,Lérida,8,2024-02-09
1868,Gustavo Horacio López Ríos,52,F,Hatonuevo,15,2025-04-15
1869,Arley Guillermo Moreno Valencia,71,M,Pinchote,13,2025-06-01
1870,Alexis Felipe Arteaga Peña,51,M,Ospina,7,2025-04-04
1871,Teresa Karina Mejía Benítez,72,M,Gutiérrez,5,2024-07-24
1872,Mercedes Gómez,64,M,Sativasur,17,2025-01-25
1873,Alejandro Enrique Meza,41,F,Santa Fé de Antioquia,16,2024-05-10
1874,César Rigoberto Rodríguez,71,F,San Martín,2,2024-07-05
1875,Lida Delgado Giraldo,39,F,La Esperanza,18,2024-05-21
1876,Uriel Javier Valencia,22,M,La Victoria,17,2024-10-24
1877,Esneider Jaramillo Cabrera,73,F,Ginebra,7,2024-11-29
1878,Ángel Alejandro Fernández Parada,50,M,Puerto Asís,13,2023-11-02
1879,Carlos Rojas,75,M,Carolina,18,2024-05-06
1880,Carlos Silva,53,M,Cimitarra,14,2024-01-16
1881,Nury Acosta,64,M,Beltrán,18,2025-02-12
1882,Katerine Yolanda Loaiza,37,M,Boyacá,13,2024-09-07
1883,Erika Andrea Martínez,36,M,Ubalá,11,2024-07-13
1884,Claudia Linda Guevara,52,F,Santo Domingo,16,2023-08-26
1885,Stella Gallego,69,M,Entrerríos,17,2024-12-19
1886,Nelson Navarro Córdoba,60,F,Arbeláez,8,2024-01-02
1887,Javier Antonio Zapata Morales,34,F,La Florida,19,2024-12-09
1888,Alexis López Cruz,79,M,La Palma,15,2023-12-22
1889,Paola Roa,76,M,Balboa,9,2024-10-28
1890,Tatiana Herrera,62,M,Timbío,10,2023-11-08
1891,Betty Katerine Betancur,60,F,Tutazá,12,2023-12-19
1892,Gloria Cruz González,51,M,Andes,1,2023-09-16
1893,Liliana Doris Rodríguez Ramos,26,F,Facatativá,9,2024-12-06
1894,Alfonso Peña Torres,43,M,Contadero,15,2025-03-14
1895,Danny William Salamanca Rico,19,M,Vijes,1,2024-06-24
1896,María Ana Osorio Montes,70,F,Timbío,12,2024-10-01
1897,Angie Rubiela Sánchez,26,F,San Juanito,3,2025-03-20
1898,Alexandra Johana Ramírez,26,M,Arcabuco,11,2025-02-25
1899,Francisco Robinson Peña,57,F,El Guamo,2,2023-11-25
1900,Liceth Parra,34,F,Maripí,16,2025-03-29
1901,Andrea Martínez Hernández,18,F,La Gloria,9,2023-11-27
1902,Jaime Carlos Rojas Hernández,42,F,La Montañita,15,2024-08-13
1903,Fernando Juan Fonseca Parra,78,F,Villa de Leyva,12,2024-04-09
1904,Edwin Javier Saavedra,60,M,Chitagá,1,2023-08-24
1905,Javier Beltrán,57,M,Remolino,13,2023-06-30
1906,Karen Ana Rengifo Riascos,59,F,Gachantivá,14,2024-06-18
1907,Liseth Ana Vargas Vergara,42,M,Jambaló,8,2025-01-15
1908,Javier Orozco,56,M,Bucarasica,8,2023-07-05
1909,Luis Rubén Valencia,52,F,San Carlos de Guaroa,12,2023-09-28
1910,Yeimy Corredor Fuentes,20,M,La Tebaida,1,2023-10-02
1911,Omaira Rodríguez,67,F,Anserma,11,2024-05-27
1912,William Jorge Navarro,54,F,Cuítiva,8,2024-12-05
1913,Lucía Alba Carvajal Suárez,61,M,La Uvita,10,2024-03-12
1914,Rodolfo Sierra Rodríguez,61,F,Guachucal,19,2024-10-13
1915,José Martínez,68,F,Uribia,11,2024-03-02
1916,Óscar Andrés Hernández,47,F,Santa Rosa,7,2024-09-30
1917,Juan Wilson Díaz García,55,F,Calamar,11,2024-10-05
1918,Antonio Jorge Fuentes Mendoza,51,F,Guatapé,17,2024-04-01
1919,Esperanza Flórez,29,M,Lenguazaque,1,2023-07-27
1920,Andrés González,36,M,San Vicente de Chucurí,8,2025-05-27
1921,Luis Diego Muñoz,54,F,La Peña,6,2023-08-01
1922,Beatriz Pineda,61,F,Zipaquirá,18,2023-06-12
1923,Karen Blanca Mejía,76,M,Montebello,6,2024-12-15
1924,William Albeiro Barrera,76,F,San Eduardo,5,2025-05-21
1925,Freddy Martínez,66,M,Palmar,13,2025-04-18
1926,Jorge Ramos,78,F,Cajibío,19,2025-01-09
1927,Claudia Andrea Polo Hernández,34,F,Bello,8,2024-04-06
1928,David Juan Nieto Castro,27,F,El Doncello,9,2023-12-14
1929,Stiven Juan Niño,74,F,Cabrera,17,2023-10-21
1930,Libardo Julio Jaimes,72,F,La Belleza,3,2023-06-10
1931,Adriana Pardo Contreras,66,F,Belmira,19,2024-10-20
1932,Arnulfo Edgar Vanegas Herrera,64,F,San Jerónimo,11,2025-02-22
1933,Moisés Peña Cruz,29,M,San Diego,17,2023-10-25
1934,Mariana Paola Arias Díaz,79,M,San Antonio,19,2024-01-06
1935,Sandra Ávila Jiménez,33,M,Sácama,2,2024-12-04
1936,Estela María López,41,F,Barrancominas,8,2023-10-13
1937,Rosa Luz Hernández,36,F,Puerto Nariño,19,2023-11-06
1938,Jorge Rafael Rueda Suárez,25,F,Viracachá,7,2023-09-05
1939,Ana Mónica Bastidas,48,F,Guaitarilla,17,2025-04-18
1940,Amparo Yuli Patiño,38,F,Abejorral,6,2023-07-29
1941,Sebastián Pulido,34,F,Buriticá,19,2023-08-01
1942,Emma Gómez,40,F,Hatonuevo,6,2025-04-12
1943,Jenny Barreto Obando,54,M,Aldana,2,2025-05-10
1944,Ramón Cruz Mendoza,71,F,Silvania,6,2024-04-03
1945,Juan Gómez Cárdenas,33,M,Yalí,5,2024-04-03
1946,Carmen Mejía Cruz,23,M,Contadero,19,2024-03-03
1947,Mauricio Durán,25,F,Sabanalarga,4,2024-01-19
1948,José Rodríguez Gómez,42,F,Sampués,17,2025-01-04
1949,Esther Myriam Díaz Betancur,35,M,Villamaría,11,2023-12-13
1950,Juan Díaz Carrillo,42,M,Pamplonita,4,2025-03-03
1951,Luz Elizabeth Vargas,29,F,La Macarena,13,2023-07-21
1952,Abel Rodríguez Velasco,32,F,La Plata,17,2024-04-26
1953,Inés Ruiz,76,M,San Diego,9,2025-04-02
1954,Patricia Matilde Valencia,43,F,Cañasgordas,4,2024-09-11
1955,Luz Parra,58,F,San Bernardo,14,2024-10-16
1956,Patricia Álvarez,62,F,Cereté,19,2025-02-11
1957,Sergio Enrique Barreto,43,M,Ulloa,3,2024-02-19
1958,Yasmín Moreno,64,M,Paipa,14,2023-09-04
1959,Andrés Chacón,49,M,Firavitoba,8,2024-06-06
1960,Gustavo Albeiro Álvarez Herrera,27,F,San Carlos,1,2024-11-03
1961,Guillermo Pérez Quintero,33,F,Guaranda,10,2023-11-06
1962,Yaneth Lorena Trujillo,24,M,El Santuario,18,2025-05-30
1963,Vicente Arango Villegas,34,M,San José de Uré,16,2024-03-09
1964,Carmen Deyanira Hernández Muñoz,40,M,Bugalagrande,8,2024-12-18
1965,César Miguel Sarmiento,43,F,Matanza,1,2025-04-08
1966,Germán Martín Guzmán,38,M,Villa del Rosario,12,2023-12-16
1967,Astrid Muñoz Villa,39,M,Palestina,8,2023-12-07
1968,Elsa Ruby Ayala,75,F,Toro,16,2024-04-13
1969,Fabián López Giraldo,24,F,Berbeo,18,2025-02-13
1970,Martha Barrios,31,F,San Agustín,4,2023-06-30
1971,Beatriz Elvira Ortega,32,M,Chaguaní,6,2023-07-13
1972,Alexander Galvis Vargas,70,F,Cravo Norte,12,2023-06-11
1973,Jhoana Giraldo,24,F,Guadalajara de Buga,9,2024-12-18
1974,Edison Daniel Tovar,26,M,El Guamo,15,2024-10-08
1975,Nancy Esther Blanco Rojas,68,F,Puerto Nariño,16,2024-10-17
1976,Martha Jiménez Pérez,65,M,Tota,12,2025-05-17
1977,Constanza Juliana Lozano Rojas,25,M,Génova,14,2024-08-30
1978,Adriana Myriam Arboleda Camargo,67,F,Simijaca,13,2023-10-31
1979,Paula Claudia Delgado,76,F,Chivatá,2,2025-04-15
1980,Juan Edgar Ríos,40,F,Barbosa,3,2024-05-02
1981,Constanza Gil,46,F,Mesetas,10,2023-11-25
1982,Lizeth Medina Hernández,35,F,Leticia,9,2024-03-25
1983,Oliva María Vélez Torres,48,F,Santa Bárbara,8,2024-05-07
1984,Paola Bustamante,47,M,El Piñón,10,2023-11-01
1985,Lorena Jiménez Bermúdez,69,M,Piedecuesta,19,2023-11-28
1986,Alberto Salazar Zuluaga,56,F,Unión Panamericana,3,2025-02-12
1987,David Ángel Rodríguez,52,M,La Cumbre,5,2023-08-15
1988,Bibiana Yaneth Cortés,35,F,Pácora,3,2024-03-19
1989,Erika Oviedo Álvarez,76,M,Arauquita,16,2023-12-19
1990,Efrain Pablo Fernández Rivera,59,M,Susa,17,2023-08-12
1991,María Cardona Ramírez,56,M,San Pelayo,15,2023-09-24
1992,Gustavo Cabrera,34,F,La Victoria,3,2023-06-11
1993,Oliva Estella Rincón,31,M,Aipe,12,2023-07-22
1994,Manuel Córdoba,48,F,Silos,9,2024-05-09
1995,Josefa Sandra Reyes,41,M,Colombia,12,2023-09-12
1996,Jesús Castro Romero,52,M,Miraflores,15,2024-02-15
1997,Elizabeth Yulieth Sánchez Monroy,61,M,Sitionuevo,2,2023-11-25
1998,Rocío Marleny Beltrán Sánchez,77,M,Florián,18,2024-10-03
1999,Alberto Mauricio Velásquez Narváez,62,M,Balboa,12,2024-04-26
2000,Magda Yaneth Cárdenas Mendoza,51,F,Uramita,4,2023-06-25
